symbol,symbol_raw,name,type,exchange
ANCR11.SA,ANCR11,Fundo de Investimento Imobiliario Ancar I C Cotas,fund,
FRIO3F.SA,FRIO3F,Metalfrio Solutions S.A.,stock,
MILL11.SA,MILL11,IT Now Morningstar Us Digital Lifestyle Fundo De Indice.,fund,
FICT3F.SA,FICT3F,Fictor Alimentos SA,stock,
W1BO34.SA,W1BO34,Weibo Corp. Unsponsored Brazilian Depositary Receipt Repr 0.25 ADR A,bdr,
RCFA11.SA,RCFA11,Grupo RCFA Fundo De Investimento Imobiliario,fund,
ESGB11.SA,ESGB11,BTG Pactual ESG Fundo de Indice SP Brazil ESG,fund,
W1EL34.SA,W1EL34,Welltower Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
AVLL3F.SA,AVLL3F,Alphaville SA,stock,
BQUA39.SA,BQUA39,iShares MSCI USA Quality Factor ETF Shs Unsponsored Brazilian Depository Receipt Repr 0.0666 Sh,bdr,
EUCA3F.SA,EUCA3F,Eucatex S.A. Industria e Comercio,stock,
FLCR11.SA,FLCR11,Faria Lima Capital Recebiveis Imobiliarios I FII,fund,
A1PA34.SA,A1PA34,APA Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
BIYW39.SA,BIYW39,iShares US Technology ETF Unsponsored Brazilian Depositary Receipt Repr 0.02857 Sh,bdr,
MCOR34.SA,MCOR34,Moody's Corporation Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
C1CI34.SA,C1CI34,Crown Castle Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/4 Sh,bdr,
N1UE34.SA,N1UE34,Nucor Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.08333333 Sh,bdr,
L1NC34.SA,L1NC34,Lincoln National Corp Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
R1CL34.SA,R1CL34,Royal Caribbean Group Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
TELB3F.SA,TELB3F,Telecomunicacoes Brasileiras SA,stock,
B2AP34.SA,B2AP34,Credicorp Ltd Shs Unsponsored Brazilian Depositary Receipt Repr 0.0833333 Sh,bdr,
WPLZ11.SA,WPLZ11,Fundo de Investimento Imobiliario Shopping West Plaza Cotas,fund,
PQAG11.SA,PQAG11,RB Capital Anhanguera Fundo de Investimento Imobiliario,fund,
S2TA34.SA,S2TA34,"STAG Industrial, Inc. Shs Unsponsored BDR",bdr,
PTNT3F.SA,PTNT3F,Pettenati S.A. Industria Textil,stock,
C2HP34.SA,C2HP34,"ChargePoint Holdings, Inc. Unsponsored Brazilian Depositary Receipt Repr 0.3333 Sh A",bdr,
BGRT39.SA,BGRT39,iShares Global REIT ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.33333333 Sh,bdr,
M1TC34.SA,M1TC34,"Match Group, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh",bdr,
P1AC34.SA,P1AC34,PACCAR Inc Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
HSHY34.SA,HSHY34,Hershey Co Shs Unsponsored Brazilian Depository Receipt Repr 1/5 Sh,bdr,
P1LD34.SA,P1LD34,"Prologis, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.0833333 Sh",bdr,
BIJH39.SA,BIJH39,iShares Core S&P Mid-Cap ETF Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
R1LC34.SA,R1LC34,Ralph Lauren Corporation Shs A Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh A,bdr,
MACY34.SA,MACY34,"Macy's, Inc. Unsponsored Brazilian Depository Receipt Repr 1/1 Sh",bdr,
BMTU39.SA,BMTU39,iShares MSCI USA Momentum Factor ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
P1GR34.SA,P1GR34,Progressive Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
BOEF39.SA,BOEF39,iShares S&P 100 ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
CJCT11.SA,CJCT11,Cidade Jardim Continental Tower Fundo de Investimento Imobiliario,fund,
T1FX34.SA,T1FX34,Teleflex Incorporated Shs Unsponsored Brazilian Depositary Receipt Repr 0.1 Sh,bdr,
MNDL3F.SA,MNDL3F,Mundial S.A.- Produtos de Consumo,stock,
SIMN34.SA,SIMN34,"Simon Property Group, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",bdr,
F1NI34.SA,F1NI34,"Fidelity National Information Services, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.0625 Sh",bdr,
B1RF34.SA,B1RF34,"Broadridge Financial Solutions, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",bdr,
W1DA34.SA,W1DA34,"Workday, Inc. Shs A Unsponsored Brazilian Depositary Receipt Repr 0.0625 Sh -A",bdr,
B1SA34.SA,B1SA34,Banco Santander Chile ADR Unsponsored Brazilian Depositary Receipt Repr 0.5 ADR,bdr,
EQIX34.SA,EQIX34,Equinix Inc Shs Unsponsored Brazilian Depository Receipt Repr 0.0125 Sh,bdr,
C2CA34.SA,C2CA34,Coca-Cola Femsa SAB de CV ADR Unsponsored Brazilian Depositary Receipt Repr 0.2 ADR,bdr,
MNPR3F.SA,MNPR3F,Minupar Participacoes S.A.,stock,
NMRH34.SA,NMRH34,"Nomura Holdings, Inc. ADR Unsponsored Brazilian Depository Receipt Repr 1 ADR",bdr,
HBTS5F.SA,HBTS5F,Cia Habitasul de Participacoes Pfd A,stock,
GEHC34.SA,GEHC34,GE Healthcare Technologies Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
L1HX34.SA,L1HX34,L3Harris Technologies Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
L2RN34.SA,L2RN34,"Stride, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",bdr,
N1WG34.SA,N1WG34,NatWest Group Plc Unsponsored Brazilian Depositary Receipt Repr 1 ADR,bdr,
BBSD11.SA,BBSD11,BB ETF S&P Dividendos Brasil Fundo de Indice,fund,
T2ER34.SA,T2ER34,"Teradyne, Inc. Shs Unsponsored BDR",bdr,
BURT39.SA,BURT39,iShares MSCI World ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.066666667 Sh,bdr,
N1RG34.SA,N1RG34,"NRG Energy, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh",bdr,
DEAI34.SA,DEAI34,"Delta Air Lines, Inc. Unsponsored Brazilian Depository Receipt Repr 1/1 Sh",bdr,
W1PP34.SA,W1PP34,WPP Plc Unsponsored Brazilian Depositary Receipt Repr 0.2 ADR,bdr,
BDLL4F.SA,BDLL4F,Bardella SA Industrias Mecanicas Pfd,stock,
S1LG34.SA,S1LG34,SL Green Realty Corp. Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
F1IS34.SA,F1IS34,"Fiserv, Inc. Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh",bdr,
BDVY39.SA,BDVY39,iShares Select Dividend ETF Unsponsored Brazilian Depository Receipt Repr 0.1 Sh,bdr,
T10R11.SA,T10R11,It Now SP Tesouro Americano 10 Anos BRL Fundo De Indice Responsabilidade Limitada,fund,
CGAS5F.SA,CGAS5F,Companhia de Gas de Sao Paulo - COMGAS Pfd Registered A,stock,
BOEI34.SA,BOEI34,Boeing Company Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
HOSI11.SA,HOSI11,Fundo de Investimento Imobiliario Housi,fund,
E1VR34.SA,E1VR34,"Evergy, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh",bdr,
IRIF11.SA,IRIF11,Iridium Infra Fundo de Investimento em Cotas de Fundos Incentivados de Investimento em Infraestrutura Renda Fixa,fund,
O2HI34.SA,O2HI34,Omega Healthcare Investors Inc Unsponsored BDR,bdr,
TRXB11.SA,TRXB11,TRX Real Estate II Fundo de Investimento Imobiliario,fund,
BCOM39.SA,BCOM39,iShares GSCI Commodity Dynamic Roll Strategy ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.333333333 Sh,bdr,
C2RS34.SA,C2RS34,CRISPR Therapeutics AG Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
S2NA34.SA,S2NA34,"Snap, Inc. Shs A Unsponsored BDR",bdr,
TKNO4F.SA,TKNO4F,Tekno SA Industria e Comercio Pfd,stock,
RSUL4F.SA,RSUL4F,Metalurgica Riosulense SA Pfd,stock,
BDEF11.SA,BDEF11,B Index Morningstar Setores Defensivos Brasil Fundo de Indice,fund,
LMTB34.SA,LMTB34,Lockheed Martin Corporation Shs Unsponsored Brazilian Depository Receipts Repr 1 Sh,bdr,
EVTC31.SA,EVTC31,"EVERTEC, Inc. Shs Sponsored Brazilian Depositary Receipt Repr 1 Sh",bdr,
BRXC11.SA,BRXC11,Btg Pactual Teva Iabr Selector Fundo De Indice Responsabilidade Limitada,fund,
NOCG34.SA,NOCG34,Northrop Grumman Corp. Shs Unsponsored Brazilian Depositary Receipt Repr 0.2 Sh,bdr,
C1HR34.SA,C1HR34,C.H.Robinson Worldwide Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
HGIC11.SA,HGIC11,HGI Creditos Imobiliarios Fundo de Investimento,fund,
B1PP34.SA,B1PP34,BP PLC Unsponsored Brazilian Depositary Receipt Repr 0.25 ADR,bdr,
BQYL39.SA,BQYL39,Global X NASDAQ 100 Covered Call ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.33333333 Sh,bdr,
INFB11.SA,INFB11,Drys Fundo de Investimento em Cotas de Fundos Incentivados de Investimento em Infraestrutura Renda Fixa,fund,
K2RC34.SA,K2RC34,Kilroy Realty Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
S2YN34.SA,S2YN34,Synaptics Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.0333333 Sh,bdr,
K1IM34.SA,K1IM34,Kimco Realty Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
SHPH11.SA,SHPH11,Fundo de Investimento Imobiliario Shopping Patio Higienopolis Cotas,fund,
PTNT4F.SA,PTNT4F,Pettenati SA Industria Textil Pfd,stock,
FAMB11.SA,FAMB11,Fundo de Investimento Imobiliario Edificio Almirante Barroso Cotas,fund,
O1TI34.SA,O1TI34,Otis Worldwide Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
LTNB11.SA,LTNB11,BTG Pactual IRF-M P2 Fundo de Indice ETF,fund,
E2EF34.SA,E2EF34,Euronet Worldwide Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.00666667 Sh,bdr,
K1RG34.SA,K1RG34,Kite Realty Group Trust Shs Unsponsored Brazilian Depositary Receipt Repr 0.333333333 Sh,bdr,
BRFT11.SA,BRFT11,Bradesco Farmtech Fundo de Investimento nas Cadeias Produtivas Agroindustrais Fiagro DC Shs,fund,
BEWH39.SA,BEWH39,iShares MSCI Hong Kong ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.33333 Sh,bdr,
CLXC34.SA,CLXC34,Clorox Co Shs Unsponsored Brazilian Depository Receipt Repr 1/4 Sh,bdr,
GCDL11.SA,GCDL11,Galapagos Desenvolvimento Logistico Fundo de Investimento Imobiliario Responsabilidade Limitada,fund,
NVHO11.SA,NVHO11,Fundo de Investimento Imobiliario Novo Horizonte Cotas,fund,
V1RS34.SA,V1RS34,"Verisk Analytics, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.01315789 S",bdr,
B2RK34.SA,B2RK34,Bruker Corp Shs Unsponsored Brazilian Depositary Receipt Repr 0.1 Sh,bdr,
C1AB34.SA,C1AB34,"Cable One, Inc. Shs Unsponsored Brazilian Depository Receipt Repr 0.005 Sh",bdr,
PQDP11.SA,PQDP11,Fundo de Investimento Imobiliario FII Parque Dom Pedro Shopping Center Responsabilidade Limitada,fund,
BEFV39.SA,BEFV39,iShares MSCI EAFE Value ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.1666667 Sh,bdr,
PATI4F.SA,PATI4F,Panatlantica S.A. Pfd,stock,
BTYU11.SA,BTYU11,BTG Pactual You Inc. Desenvolvimento Imobiliario - Fundo De Investimento Imobiliario Responsabilidade Limitada,fund,
BQQW39.SA,BQQW39,First Trust NASDAQ-100 Equal Weighted Index Fund Shs Unsponsored Brazilian Depositary Receipt Repr. 0.1 Sh,bdr,
BIXG39.SA,BIXG39,iShares Global Financials ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
PABY11.SA,PABY11,Fundo de Investimento Imobiliario Panamby Cotas,fund,
HCHG11.SA,HCHG11,Hectare Recebiveis High Grade Fundo de Investimento Imobiliario FII,fund,
L1EN34.SA,L1EN34,Lennar Corporation Shs A Unsponsored Brazilian Depositary Receipt Repr 1 Sh A,bdr,
S1HW34.SA,S1HW34,Sherwin-Williams Company Shs Unsponsored Brazilian Depositary Receipt Repr 0.1 Sh,bdr,
EWBZ11.SA,EWBZ11,Ishares Bovespa BR+ Equal Weight Classe De Indice - Responsabilidade Limitada,fund,
ZIFI11.SA,ZIFI11,Zion Capital Fundo de Investimento Imobiliario FII,fund,
S1PO34.SA,S1PO34,Spotify Technology S.A. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
BSRE39.SA,BSRE39,Global X SuperDividend REIT ETF Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
C2AC34.SA,C2AC34,CACI International Inc Shs A Unsponsored Brazilian Depositary Receipt Repr 0.00128205 Sh,bdr,
ADPR34.SA,ADPR34,"Automatic Data Processing, Inc. Shs Unsponsored Brazilian Depository Receipt Repr 0.04166667 Sh",bdr,
C1NS34.SA,C1NS34,Celanese Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
HOND34.SA,HOND34,"Honda Motor Co., Ltd. ADR Unsponsored Brazilian Depository Receipt Repr 1 ADR",bdr,
UNIP5F.SA,UNIP5F,Unipar Carbocloro SA Pfd Class A,stock,
G2EV34.SA,G2EV34,GE Vernova Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
TMOS34.SA,TMOS34,Thermo Fisher Scientific Inc. Shs Unsponsored Brazilian Depository Receipt Repr 0.02083 Sh,bdr,
O1DF34.SA,O1DF34,Old Dominion Freight Line Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh,bdr,
M1PC34.SA,M1PC34,Marathon Petroleum Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
C2PT34.SA,C2PT34,Camden Property Trust Shs Unsponsored Brazilian Depositary Receipt Repr 0.066666667 Sh,bdr,
EQMA3BF.SA,EQMA3BF,Equatorial Maranhao Distribuidora de Energia SA,stock,
TGTB34.SA,TGTB34,Target Corporation Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
EMET11.SA,EMET11,Emet Multiestrategia Fundo De Investimento I Mobiliario Responsabilidade Limitada,fund,
TLNC34.SA,TLNC34,Telefonica SA ADR Unsponsored Brazilian Depository Receipt Repr 1 ADR,bdr,
S1KT34.SA,S1KT34,Tanger Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
AADA39.SA,AADA39,21Shares Ltd ETP Unsponsored Brazilian Depositary Receipt Repr 1 ETP,bdr,
IBBP11.SA,IBBP11,Invista Brazilian Business Park Fundo De Investimento Imobiliario,fund,
A1DM34.SA,A1DM34,Archer-Daniels-Midland Company Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
EXIF11.SA,EXIF11,Exes Fic Fi Infraestrutura Renda Fixa Credito Privado Longo Prazo Responsabilidade Limitada,fund,
MGEL4F.SA,MGEL4F,Mangels Industrial SA Pfd Shs,stock,
INGG34.SA,INGG34,ING Groep N.V. Unsponsored Brazilian Depository Receipt Repr 1 ADR,bdr,
K1SS34.SA,K1SS34,Kohl's Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
CRFF11.SA,CRFF11,Caixa Rio Bravo Fundo De Fundos De Investimento Imobiliario II,fund,
IMBB11.SA,IMBB11,ETF Bradesco Ima-B Fundo de Indice,fund,
VOTS11.SA,VOTS11,Votorantim Securities Master Fundo de Investimento Imobiliario FII,fund,
ABGD39.SA,ABGD39,abrdn Gold ETF Trust Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
N1OV34.SA,N1OV34,NOV Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
BMIN3F.SA,BMIN3F,Banco Mercantil de Investimentos S.A.,stock,
BHER39.SA,BHER39,Global X Video Games & Esports ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
MOOO34.SA,MOOO34,"Altria Group, Inc. Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh",bdr,
N1VR34.SA,N1VR34,"NVR, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.02 Sh",bdr,
CBOP11.SA,CBOP11,Castello Branco Office Park - Fundo de Investime nto Imobiliario - Responsabilidade Limitada,fund,
C2RN34.SA,C2RN34,Cerence Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
XRXB34.SA,XRXB34,Xerox Holdings Corporation Shs Unsponsored Brazilian Depository Receipts Repr 1 Sh,bdr,
PHMO34.SA,PHMO34,Philip Morris International Inc. Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
HUSC11.SA,HUSC11,Fundo de Investimento Imobiliario Hospital Unimed Sul Capixaba,fund,
T1EL34.SA,T1EL34,TE Connectivity plc Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
A1CR34.SA,A1CR34,Amcor PLC Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
D1HI34.SA,D1HI34,"D.R. Horton, Inc. Unsponsored Brazilian Depositary Receipt Repr 1 Sh",bdr,
F2IC34.SA,F2IC34,Fair Isaac Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.022222 Sh,bdr,
BIVW39.SA,BIVW39,iShares S&P 500 Growth ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
MDTC34.SA,MDTC34,Medtronic plc Unsponsored Brazilian Depository Receipt Repr 1/2 Sh,bdr,
C1TV34.SA,C1TV34,Corteva Inc Shs Unsponsored Brazilian Depository Receipt Repr 0.25 Sh,bdr,
HETA4F.SA,HETA4F,Hercules SA Fabrica de Talheres Pfd,stock,
MWET4F.SA,MWET4F,Wetzel S.A. Non-Cum Perp Pfd Registered Shs,stock,
RPAD3F.SA,RPAD3F,Alfa Holdings S.A.,stock,
S1KM34.SA,S1KM34,"SK Telecom Co., Ltd. Unsponsored Brazilian Depositary Receipt Repr 0.25 ADR",bdr,
FZDA11.SA,FZDA11,051 Capital Fundo de Investimento Nas Cadeias Produtivas Agroindustriais Fiagro Imobiliario,fund,
DOHL4F.SA,DOHL4F,Dohler SA Comercio e Industria Pfd,stock,
BIWF39.SA,BIWF39,iShares Russell 1000 Growth ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.04 Sh,bdr,
P1SA34.SA,P1SA34,Public Storage Shs Unsponsored Brazilian Depositary Receipt Repr 0.2 Sh,bdr,
C1NC34.SA,C1NC34,Centene Corporation Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
V1IP34.SA,V1IP34,Vipshop Holdings Ltd. Unsponsored Brazilian Depositary Receipt Repr 0.5 ADR,bdr,
BLMO11.SA,BLMO11,Bluemacaw Office Fund II Fundo De Investimento Imobiliario,fund,
BOXP34.SA,BOXP34,BXP Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.1 Sh,bdr,
N1IS34.SA,N1IS34,Nisource Inc Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
CEDO4F.SA,CEDO4F,Cia. de Fiacao e Tecidos Cedro e Cachoeira Pfd,stock,
E1IX34.SA,E1IX34,Edison International Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
QTOP39.SA,QTOP39,iShares Nasdaq Top 30 Stocks ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.33333333 Sh,bdr,
FPOR11.SA,FPOR11,Porto Sudeste Royalties Fundo de Investimento em Participacoes em Infraestrutura Cotas A,fund,
F1MC34.SA,F1MC34,FMC Corp Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
BDVD39.SA,BDVD39,Global X Superdividend U.S. ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
EKTR3F.SA,EKTR3F,Elektro Redes S.A.,stock,
STZB34.SA,STZB34,"Constellation Brands, Inc. Shs -A- Unsponsored Brazilian Depository Receipt Repr 1/4 Sh -A-",bdr,
P1AY34.SA,P1AY34,"Paychex, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh",bdr,
J2WA34.SA,J2WA34,John Wiley & Sons Inc Shs A Unsponsored Brazilian Depositary Receipt Repr 0.2 Sh A,bdr,
A1EG34.SA,A1EG34,Aegon Ltd. ADR Unsponsored Brazilian Depositary Receipt Repr 0.25 ADR,bdr,
ENMT4F.SA,ENMT4F,Energisa Mato Grosso - Distribuidora de Energia Sa Pfd Shs,stock,
A1DC34.SA,A1DC34,Agree Realty Corp Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
S1NN34.SA,S1NN34,Smith & Nephew plc Unsponsored Brazilian Depositary Receipt Repr 0.2 ADR,bdr,
ELET5F.SA,ELET5F,Centrais Eletricas Brasileiras SA-Eletrobras Pfd A,stock,
CMCS34.SA,CMCS34,Comcast Corp Shs Unsponsored Brazilian Depository Receipt Repr 0.2 Sh,bdr,
IGTI4F.SA,IGTI4F,Iguatemi SA Perp Pfd Registered Shs,stock,
ELCI34.SA,ELCI34,Estee Lauder Companies Inc Shs A Unsponsored Brazilian Depository Receipt Repr 0.04166667 S,bdr,
N1VS34.SA,N1VS34,Novartis AG Unsponsored Brazilian Depositary Receipt Repr 0.1 ADR,bdr,
PEAB3F.SA,PEAB3F,Cia de Participacoes Alianca da Bahia Registered,stock,
A1LL34.SA,A1LL34,"Bread Financial Holdings, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",bdr,
BAOK39.SA,BAOK39,iShares Core Conservative Allocation ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
H1UM34.SA,H1UM34,Humana Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.0222222 Sh,bdr,
UBSG34.SA,UBSG34,UBS Group AG Shs Unsponsored Brazilian Depository Receipts Repr 1Sh,bdr,
ARNC34.SA,ARNC34,Howmet Aerospace Inc Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
I1TW34.SA,I1TW34,Illinois Tool Works Inc Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
R1OL34.SA,R1OL34,Rollins Inc Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
I1QY34.SA,I1QY34,"iQIYI, Inc. Unsponsored Brazilian Depositary Receipt Repr 0.5 ADR",bdr,
BHEF39.SA,BHEF39,iShares Currency Hedged MSCI EAFE ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
BPFR39.SA,BPFR39,Global X U.S. Preferred ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
BMKS3.SA,BMKS3,Bicicletas Monark S.A.,stock,
R1HI34.SA,R1HI34,Robert Half Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
E1DU34.SA,E1DU34,"New Oriental Education & Technology Group, Inc. Unsponsored Brazilian Depositary Receipt Repr 0.0666 ADR",bdr,
BAUH4F.SA,BAUH4F,Excelsior Alimentos SA Pfd,stock,
BTSG11.SA,BTSG11,BTSP I Fundo de Investimento Imobiliario FII,fund,
MSPA3F.SA,MSPA3F,Cia Melhoramentos de Sao Paulo,stock,
I1VZ34.SA,I1VZ34,Invesco Ltd. Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
CXRI11.SA,CXRI11,Caixa Rio Bravo Fundo de Fundos de Investimentos Imobiliario - FII Cotas,fund,
ESUD11F.SA,ESUD11F,Fundo de Investimento em Participacoes em Infraestrutura Energia Sustentavel II A,fund,
L1YB34.SA,L1YB34,LyondellBasell Industries NV Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
ABUD34.SA,ABUD34,Anheuser-Busch InBev SA/NV ADR Unsponsored Brazilian Depository Receipt Repr 0.1667 ADR,bdr,
BMYB34.SA,BMYB34,Bristol-Myers Squibb Company Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
D1XC34.SA,D1XC34,DXC Technology Co. Unsponsored Brazilian Depositary Receipt Repr 1 Sh,bdr,
BASK39.SA,BASK39,21Shares Ltd ETP Unsponsored Brazilian Depositary Receipt Repr 0.5 ETP,bdr,
HALI34.SA,HALI34,Halliburton Company Shs,bdr,
TAKP34.SA,TAKP34,Takeda Pharmaceutical Co. Ltd. Unsponsored Brazilian Depository Receipt Repr 1 ADR,bdr,
P2CY34.SA,P2CY34,Paylocity Holding Corp Unsponsored Brazilian Depositary Receipt Repr 0.033333 Sh,bdr,
D2PZ34.SA,D2PZ34,"Domino's Pizza, Inc. Unsponsored Brazilian Depositary Receipt Repr 0.02 Sh",bdr,
CRIP34.SA,CRIP34,Trip.com Group Ltd. ADR Unsponsored Brazilian Depository Receipt Repr 1 ADR,bdr,
MDLZ34.SA,MDLZ34,"Mondelez International, Inc. Shs Unsponsored Brazilian Depository Receipt Repr 1/2 Sh",bdr,
PLAS3F.SA,PLAS3F,Plascar Participacoes Industriais S.A.,stock,
BRIP11.SA,BRIP11,Brio Real Estate III Fundo de Iinvestimento Imobiliario,fund,
YUMR34.SA,YUMR34,"Yum! Brands, Inc. Shs Unsponsored Brazilian Depository Receipt Repr 1/2 Sh",bdr,
AMGN34.SA,AMGN34,Amgen Inc. Shs Unsponsored Brazilian Depository Receipt Repr 0.03571 Sh,bdr,
H1ST34.SA,H1ST34,"Host Hotels & Resorts, Inc. Unsponsored Brazilian Depositary Receipt Repr 1 Sh",bdr,
BRSR5F.SA,BRSR5F,Banco do Estado do Rio Grande do Sul SA 6 % Conv Pfd A,stock,
BIEV39.SA,BIEV39,iShares Europe ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.2 Sh,bdr,
TXSA34.SA,TXSA34,Ternium S.A. ADR Unsponsored Brazilian Depository Receipt Repr 1 ADR,bdr,
BEWZ39.SA,BEWZ39,iShares MSCI Brazil ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.33333 Sh,bdr,
BKCH39.SA,BKCH39,Global X Blockchain ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
DTCR39.SA,DTCR39,Global X Data Center REITs & Digital Infrastructure ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
BREW11.SA,BREW11,B Index Morningstar Brasil Pesos Iguais Fundo de Indice,fund,
W1SO34.SA,W1SO34,Watsco Inc Unsponsored Brazilian Depositary Receipt Repr 0.04 Sh,bdr,
FMOF11.SA,FMOF11,Fundo De Investimento Imobiliario Memorial Office,fund,
MAGM11.SA,MAGM11,MAG Multiestrategia Classe De Investimento Imobiliario Responsabilidade Limitada,fund,
BALM4F.SA,BALM4F,Baumer SA BALM Non-Cum Perp Pfd Registered Shs,stock,
